플래시포워드	starring	소냐_왈거
조지아_(국가)	ethnicGroup	성인_(종교)
하남시	part	청량산
이탈리아	country	이_(몸)
오전	operator	박원순
대한민국의_대법관	parentOrganisation	서울고등법원
김여정	party	특사
쿠알라룸푸르	leader	김정남_(조선민주주의인민공화국)
숙명여자대학교	foundedBy	정몽우
시내버스	regionServed	검단동_(인천)
조선로동당	leader	임
용인시	region	박원순
국세청	primeMinister	서상목
의회_의원	party	후보
부왕	child	영창대군
성남시	region	대중교통
분당선	routeEnd	입
성남시	part	송파구
예수	deathPlace	십자가
안현태	occupation	스타
시내버스	regionServed	가창면
인공지능	developer	아마존
연동면	region	세종오송로
판교신도시	administrativeDistrict	서초구
안양시	region	성결대학교
윤선도	country	국문학사
일본	capital	세이하마_역
대한민국	capital	대한민국김치협회
정몽우	foundedBy	숙명여자대학교
스타벅스	location	에스프레소
대통령_선거	party	후보
생각	product	한국
빌_게이츠	occupation	창업자
하르모니아	spouse	제우스
고양시	region	현대자동차
정부	parentCompany	투폴레프
블로우	starring	크리스티나
검단동_(인천)	region	화원고등학교_(대구)
숙명여자대학교	foundedBy	배상면
경기도	part	연천군
용인시	part	송파구
멤버	subsequentWork	애니밴드
정부	part	서초구
서울특별시	part	길동
문국진	league	축구단
이사_(법인)	parentCompany	롯데그룹
아사다_마오	country	피겨_스케이팅_그랑프리_파이널
김대중	party	대통령_선거
대표	party	특별법
분당구	part	복정역
최순실	occupation	영업권
대통령	country	입
영토권	country	포츠담_선언
성남시	part	수정구
경기도	part	성남시
서울특별시	part	신동빈
축구단	relative	문선명
서울특별시	part	커피
경부고속도로	city	대중교통
피겨_스케이팅_그랑프리_파이널	city	토리노
회장	foundedBy	숙명여자대학교
진흥왕	spouse	왕녀
금메달	city	대한민국
경기도	part	복정역
예루살렘	commander	그리스도
입	servingRailwayLine	광교차량사업소
후보	party	대통령
서울특별시	part	신영동_(서울)
숙명여자대학교	foundedBy	삼성그룹
하계_올림픽	city	안트베르펜
영토권	headquarter	규슈
후보	headquarter	부산광역시
SK텔레콤	foundedBy	SK하이닉스
산소	deathPlace	김창호_(1962년)
의원	party	후보
교량	part	지구
더불어민주당	party	특별법
이종원_(배우)	occupation	스타
신월동_(서울)	part	목동
러시아	parentCompany	수호이
애니메이션	starring	숙환
성내동	region	서울천동초등학교
미셰우_테메르	country	입
영화	starring	정_(행정_구역)
샤르칼리샤리	deathPlace	구티족
네팔	largestCity	세계불교도대회
특사	party	대한민국의_공정거래위원회_위원장
판교신도시	administrativeDistrict	분당신도시
이회창	party	후보
남양주시	region	이용대
서울특별시	part	분당선
러시아	parentCompany	야코블레프
후보	party	대통령_선거
박상옥_(화가)	relative	박근혜
일본	capital	소바노카미_역
서울_지하철_8호선	spokenIn	분당선
K리그_클래식	team	멤버
세팍타크로	country	동남아시아
1994년_동계_올림픽	city	프랑스
정부	garrison	한국
이회창	party	대통령_선거
판교신도시	administrativeDistrict	정자역
자유한국당	party	의원
세멜레	spouse	제우스
숙명여자대학교	foundedBy	국순당
등_(식물)	phylum	세팍타크로
하남시	part	남한산
애니밴드	subsequentWork	멤버
이승훈_(1864년)	occupation	스피드_스케이팅
충청남도	part	운당리
일본	capital	세이조
세멜레	parent	카드모스
임	primeMinister	김정은
김창호_(1962년)	deathPlace	산소
회장	parentCompany	한진그룹
숙환	relative	신동헌
동구_(대구광역시)	party	후보
임시_정부	leaderName	김규식
억만장자	product	마이크로소프트
더불어민주당	party	후보
고리치아	country	이_(몸)
영화	starring	크리스티나
인천광역시	part	소래산
충청남도	part	소정면
사도	religion	성인_(종교)
부통령	leaderName	김여정
천경자	owningOrganisation	한국
숙명여자대학교	occupation	창업자
전자_상거래	product	눈_(해부학)
동계_올림픽	city	피겨_스케이팅
